,Emp No,Month,Department,rank,week_ot,weekend_ot,night_ot,net_ot,weekend_ratio,cluster
2182,182,11,A,G1D,20,6.428571429,2.142857143,13.57142857,0.473684211,0
2183,183,11,A,G3,0,0.952380952,4.347826087,12,0,0
2184,184,11,B,G1D,16.42857143,0.714285714,7.857142857,15.71428571,0.045454545,0
2185,185,11,A,G3,6.956521739,10.47619048,1.739130435,12,0,0
2186,186,11,D,G1D,27.85714286,2.142857143,5.714285714,25.71428571,0.083333333,1
2187,187,11,C,G1D,25.71428571,6.428571429,4.285714286,19.28571429,0.333333333,2
2188,188,11,C,G2,38.18181818,8.181818182,9.090909091,30,0.272727273,1
2189,189,11,B,G1S,10.625,5.625,1.875,5,1,3
2190,190,11,D,G3,23.47826087,9.523809524,1.739130435,13.95445135,0.682492582,0
2191,191,11,C,G2,17.27272727,6.363636364,5.454545455,10.90909091,0.583333333,0
2192,192,11,C,G2,14.54545455,3.636363636,5.454545455,10.90909091,0.333333333,0
2193,193,11,D,G1D,17.85714286,0.714285714,7.857142857,17.14285714,0.041666667,2
2194,194,11,A,G2,20.90909091,3.636363636,3.636363636,17.27272727,0.210526316,2
2195,195,11,B,G2,23.63636364,4.545454545,4.545454545,19.09090909,0.238095238,2
2196,196,11,B,G1D,20,1.428571429,7.142857143,18.57142857,0.076923077,2
2197,197,11,D,G1D,24.28571429,2.142857143,3.571428571,22.14285714,0.096774194,2
2198,198,11,A,G1S,25.625,1.25,1.25,24.375,0.051282051,2
2199,199,11,C,G1D,23.57142857,4.285714286,7.142857143,19.28571429,0.222222222,2
2200,0,12,B,G1S,0.625,1.875,5.625,4,0,3
2201,1,12,D,G1D,12.85714286,4.285714286,2.857142857,8.571428571,0.5,0
2202,2,12,B,G1S,1.875,4.375,0.625,4,0,3
2203,3,12,C,G3,27.82608696,6.666666667,7.826086957,21.15942029,0.315068493,2
2204,4,12,A,G1S,25.625,0.625,4.375,25,0.025,1
2205,5,12,B,G1S,6.25,3.75,1.875,2.5,1,3
2206,6,12,D,G1D,12.85714286,7.142857143,0,5.714285714,1,3
2207,7,12,D,G2,19.09090909,7.272727273,6.363636364,11.81818182,0.615384615,0
2208,8,12,C,G1D,17.14285714,7.142857143,5.714285714,10,0.714285714,0
2209,9,12,B,G1D,11.42857143,5.714285714,4.285714286,5.714285714,1,3
2210,10,12,A,G1S,11.875,6.875,0,5,1,3
2211,11,12,C,G1S,26.25,3.125,0.625,23.125,0.135135135,2
2212,12,12,C,G2,28.18181818,1.818181818,6.363636364,26.36363636,0.068965517,1
2213,13,12,D,G1D,25.71428571,0.714285714,2.142857143,25,0.028571429,1
2214,14,12,D,G1D,18.57142857,7.142857143,7.142857143,11.42857143,0.625,0
2215,15,12,B,G1S,8.75,5.625,0,3.125,1,3
2216,16,12,B,G1S,16.875,1.875,1.875,15,0.125,0
2217,17,12,C,G1D,1.428571429,7.857142857,4.285714286,7,0,3
2218,18,12,D,G1S,22.5,5.625,1.25,16.875,0.333333333,2
2219,19,12,C,G2,16.36363636,4.545454545,1.818181818,11.81818182,0.384615385,0
2220,20,12,C,G1S,11.875,0.625,6.875,11.25,0.055555556,0
2221,21,12,B,G1S,15.625,1.25,0,14.375,0.086956522,0
2222,22,12,D,G2,30.90909091,2.727272727,3.636363636,28.18181818,0.096774194,1
2223,23,12,C,G1D,0.714285714,5.714285714,2.857142857,7,0,3
2224,24,12,D,G3,4.347826087,8.571428571,9.565217391,12,0,0
2225,25,12,B,G3,36.52173913,9.523809524,7.826086957,26.99792961,0.352760736,1
2226,26,12,D,G1S,5,3.75,6.875,1.25,1,3
2227,27,12,A,G2,20.90909091,3.636363636,0.909090909,17.27272727,0.210526316,2
2228,28,12,A,G3,19.13043478,5.714285714,1.739130435,13.41614907,0.425925926,0
2229,29,12,C,G1D,25.71428571,5.714285714,2.857142857,20,0.285714286,2
2230,30,12,D,G3,29.56521739,9.523809524,7.826086957,20.04140787,0.475206612,2
2231,31,12,D,G3,25.2173913,0,4.347826087,25.2173913,0,1
2232,32,12,A,G3,10.43478261,7.619047619,3.47826087,2.81573499,1,3
2233,33,12,A,G1D,22.85714286,5.714285714,2.142857143,17.14285714,0.333333333,2
2234,34,12,A,G1S,3.75,0,0.625,3.75,0,3
2235,35,12,B,G2,17.27272727,10,2.727272727,7.272727273,1,3
2236,36,12,A,G1D,14.28571429,1.428571429,0,12.85714286,0.111111111,0
2237,37,12,B,G3,20.86956522,6.666666667,6.086956522,14.20289855,0.469387755,0
2238,38,12,A,G3,14.7826087,0.952380952,8.695652174,13.83022774,0.068862275,0
2239,39,12,B,G2,15.45454545,6.363636364,10,9.090909091,0.7,0
2240,40,12,A,G3,31.30434783,0,2.608695652,31.30434783,0,1
2241,41,12,D,G1S,11.875,3.125,6.875,8.75,0.357142857,0
2242,42,12,B,G3,10.43478261,9.523809524,5.217391304,0.910973085,1,3
2243,43,12,C,G2,36.36363636,9.090909091,4.545454545,27.27272727,0.333333333,1
2244,44,12,B,G1D,13.57142857,0,0,13.57142857,0,0
2245,45,12,B,G1S,14.375,5,1.875,9.375,0.533333333,0
2246,46,12,C,G1S,4.375,1.875,2.5,2.5,0.75,3
2247,47,12,C,G1D,10.71428571,5.714285714,0,5,1,3
2248,48,12,C,G1D,24.28571429,5.714285714,2.142857143,18.57142857,0.307692308,2
2249,49,12,C,G1D,19.28571429,0,0.714285714,19.28571429,0,2
2250,50,12,B,G3,14.7826087,5.714285714,3.47826087,9.068322981,0.630136986,0
2251,51,12,A,G1D,23.57142857,7.857142857,7.142857143,15.71428571,0.5,0
2252,52,12,D,G3,26.08695652,9.523809524,0.869565217,16.563147,0.575,2
2253,53,12,B,G1S,22.5,0.625,2.5,21.875,0.028571429,2
2254,54,12,A,G1D,14.28571429,7.142857143,2.857142857,7.142857143,1,3
2255,55,12,C,G3,2.608695652,0,4.347826087,2.608695652,0,3
2256,56,12,C,G3,26.95652174,2.857142857,0,24.09937888,0.118556701,2
2257,57,12,D,G2,30.90909091,0.909090909,1.818181818,30,0.03030303,1
2258,58,12,A,G1S,2.5,1.875,3.125,0.625,1,3
2259,59,12,B,G2,10.90909091,5.454545455,6.363636364,5.454545455,1,3
2260,60,12,A,G1D,30.71428571,7.142857143,5.714285714,23.57142857,0.303030303,2
2261,61,12,C,G1S,0.625,6.25,0,4,0,3
2262,62,12,C,G3,12.17391304,7.619047619,9.565217391,4.554865424,1,3
2263,63,12,B,G3,26.95652174,0.952380952,5.217391304,26.00414079,0.036624204,1
2264,64,12,B,G3,7.826086957,6.666666667,7.826086957,1.15942029,1,3
2265,65,12,C,G1D,8.571428571,2.857142857,7.857142857,5.714285714,0.5,3
2266,66,12,A,G1S,16.25,1.875,5,14.375,0.130434783,0
2267,67,12,C,G3,20,1.904761905,2.608695652,18.0952381,0.105263158,2
2268,68,12,D,G2,27.27272727,7.272727273,0,20,0.363636364,2
2269,69,12,A,G3,4.347826087,0,3.47826087,4.347826087,0,3
2270,70,12,D,G2,1.818181818,8.181818182,1.818181818,11,0,0
2271,71,12,A,G3,6.086956522,2.857142857,6.086956522,3.229813665,0.884615385,3
2272,72,12,D,G1D,25,5,4.285714286,20,0.25,2
2273,73,12,B,G1S,17.5,3.75,3.125,13.75,0.272727273,0
2274,74,12,D,G1D,10.71428571,5.714285714,1.428571429,5,1,3
2275,75,12,A,G2,3.636363636,9.090909091,5.454545455,11,0,0
2276,76,12,A,G1S,11.875,6.25,6.25,5.625,1,3
2277,77,12,C,G1D,0.714285714,7.142857143,1.428571429,7,0,3
2278,78,12,B,G1D,8.571428571,2.857142857,5,5.714285714,0.5,3
2279,79,12,A,G2,0,4.545454545,1.818181818,11,0,0
2280,80,12,D,G2,26.36363636,1.818181818,10,24.54545455,0.074074074,2
2281,81,12,A,G3,33.04347826,0.952380952,9.565217391,32.09109731,0.029677419,1
2282,82,12,C,G1D,30.71428571,5,2.857142857,25.71428571,0.194444444,1
2283,83,12,D,G1D,11.42857143,0,7.142857143,11.42857143,0,0
2284,84,12,C,G1D,27.85714286,7.142857143,7.857142857,20.71428571,0.344827586,2
2285,85,12,D,G1S,7.5,3.75,0.625,3.75,1,3
2286,86,12,D,G1S,15.625,0.625,3.125,15,0.041666667,0
2287,87,12,B,G2,0.909090909,3.636363636,4.545454545,11,0,0
2288,88,12,A,G2,10.90909091,0.909090909,8.181818182,10,0.090909091,0
2289,89,12,B,G1S,7.5,6.25,4.375,1.25,1,3
2290,90,12,B,G2,20.90909091,7.272727273,7.272727273,13.63636364,0.533333333,0
2291,91,12,D,G3,30.43478261,0,6.956521739,30.43478261,0,1
2292,92,12,D,G1S,8.125,3.125,2.5,5,0.625,3
2293,93,12,D,G2,1.818181818,9.090909091,1.818181818,11,0,0
2294,94,12,B,G1D,3.571428571,0,4.285714286,3.571428571,0,3
2295,95,12,D,G2,7.272727273,1.818181818,7.272727273,5.454545455,0.333333333,3
2296,96,12,A,G2,24.54545455,3.636363636,5.454545455,20.90909091,0.173913043,2
2297,97,12,B,G1D,5,5.714285714,5,7,0,3
2298,98,12,C,G1S,26.25,6.25,0.625,20,0.3125,2
2299,99,12,B,G3,21.73913043,8.571428571,3.47826087,13.16770186,0.650943396,0
2300,100,12,B,G1S,16.25,6.875,5,9.375,0.733333333,0
2301,101,12,B,G1D,4.285714286,0.714285714,0.714285714,3.571428571,0.2,3
2302,102,12,A,G1D,10.71428571,5.714285714,7.142857143,5,1,3
2303,103,12,C,G1S,13.125,0.625,0,12.5,0.05,0
2304,104,12,D,G1D,26.42857143,5.714285714,0.714285714,20.71428571,0.275862069,2
2305,105,12,D,G1D,22.85714286,0.714285714,5.714285714,22.14285714,0.032258065,2
2306,106,12,A,G1D,7.857142857,0.714285714,3.571428571,7.142857143,0.1,3
2307,107,12,D,G1D,2.142857143,2.857142857,0.714285714,7,0,3
2308,108,12,C,G1D,1.428571429,5,7.857142857,7,0,3
2309,109,12,D,G1D,26.42857143,3.571428571,7.857142857,22.85714286,0.15625,2
2310,110,12,D,G2,36.36363636,4.545454545,7.272727273,31.81818182,0.142857143,1
2311,111,12,C,G3,33.04347826,8.571428571,7.826086957,24.47204969,0.350253807,2
2312,112,12,A,G2,10.90909091,2.727272727,0,8.181818182,0.333333333,3
2313,113,12,B,G1S,15.625,0.625,1.875,15,0.041666667,0
2314,114,12,D,G2,31.81818182,1.818181818,6.363636364,30,0.060606061,1
2315,115,12,C,G3,18.26086957,2.857142857,5.217391304,15.40372671,0.185483871,0
2316,116,12,D,G2,3.636363636,1.818181818,2.727272727,1.818181818,1,3
2317,117,12,B,G1D,17.85714286,7.142857143,6.428571429,10.71428571,0.666666667,0
2318,118,12,D,G1D,4.285714286,0,2.857142857,4.285714286,0,3
2319,119,12,A,G1S,5.625,5.625,6.875,4,0,3
2320,120,12,B,G1D,11.42857143,2.142857143,4.285714286,9.285714286,0.230769231,0
2321,121,12,B,G2,35.45454545,4.545454545,10,30.90909091,0.147058824,1
2322,122,12,D,G3,29.56521739,8.571428571,6.086956522,20.99378882,0.408284024,2
2323,123,12,C,G1S,12.5,4.375,5,8.125,0.538461538,3
2324,124,12,D,G1D,22.85714286,6.428571429,5,16.42857143,0.391304348,2
2325,125,12,D,G1S,6.875,6.25,4.375,0.625,1,3
2326,126,12,B,G3,12.17391304,7.619047619,6.086956522,4.554865424,1,3
2327,127,12,A,G3,21.73913043,9.523809524,0.869565217,12.21532091,0.779661017,0
2328,128,12,D,G1D,25.71428571,5,5.714285714,20.71428571,0.24137931,2
2329,129,12,A,G2,7.272727273,9.090909091,6.363636364,11,0,0
2330,130,12,C,G1S,18.75,6.25,5,12.5,0.5,0
2331,131,12,D,G3,10.43478261,7.619047619,4.347826087,2.81573499,1,3
2332,132,12,A,G1S,5.625,1.25,0,4.375,0.285714286,3
2333,133,12,B,G1D,10,7.142857143,0.714285714,2.857142857,1,3
2334,134,12,B,G1D,5,3.571428571,7.857142857,1.428571429,1,3
2335,135,12,D,G2,21.81818182,0.909090909,1.818181818,20.90909091,0.043478261,2
2336,136,12,B,G1S,21.25,3.75,6.25,17.5,0.214285714,2
2337,137,12,D,G1D,29.28571429,7.142857143,7.857142857,22.14285714,0.322580645,2
2338,138,12,A,G2,30.90909091,5.454545455,7.272727273,25.45454545,0.214285714,1
2339,139,12,A,G2,34.54545455,8.181818182,3.636363636,26.36363636,0.310344828,1
2340,140,12,A,G1D,28.57142857,1.428571429,2.857142857,27.14285714,0.052631579,1
2341,141,12,A,G1S,17.5,6.25,1.875,11.25,0.555555556,0
2342,142,12,C,G1D,12.85714286,0.714285714,7.857142857,12.14285714,0.058823529,0
2343,143,12,D,G2,36.36363636,2.727272727,9.090909091,33.63636364,0.081081081,1
2344,144,12,B,G3,29.56521739,9.523809524,4.347826087,20.04140787,0.475206612,2
2345,145,12,A,G2,8.181818182,2.727272727,2.727272727,5.454545455,0.5,3
2346,146,12,C,G2,35.45454545,10,2.727272727,25.45454545,0.392857143,1
2347,147,12,C,G3,15.65217391,10.47619048,6.086956522,5.175983437,1,3
2348,148,12,A,G1S,10.625,5,4.375,5.625,0.888888889,3
2349,149,12,B,G2,20.90909091,9.090909091,4.545454545,11.81818182,0.769230769,0
2350,150,12,B,G1D,6.428571429,7.857142857,5,7,0,3
2351,151,12,D,G1D,27.14285714,2.857142857,0.714285714,24.28571429,0.117647059,2
2352,152,12,D,G1S,0.625,5,2.5,4,0,3
2353,153,12,C,G1S,12.5,6.25,3.75,6.25,1,3
2354,154,12,B,G2,23.63636364,3.636363636,0,20,0.181818182,2
2355,155,12,A,G2,30.90909091,9.090909091,4.545454545,21.81818182,0.416666667,2
2356,156,12,A,G1D,26.42857143,7.142857143,2.857142857,19.28571429,0.37037037,2
2357,157,12,A,G1S,8.75,1.875,0,6.875,0.272727273,3
2358,158,12,B,G2,8.181818182,2.727272727,2.727272727,5.454545455,0.5,3
2359,159,12,B,G1D,5,2.142857143,0.714285714,2.857142857,0.75,3
2360,160,12,D,G2,14.54545455,9.090909091,0,5.454545455,1,3
2361,161,12,A,G1D,30,1.428571429,1.428571429,28.57142857,0.05,1
2362,162,12,B,G2,21.81818182,5.454545455,5.454545455,16.36363636,0.333333333,2
2363,163,12,D,G3,34.7826087,5.714285714,0,29.06832298,0.196581197,1
2364,164,12,A,G1D,25,0,0.714285714,25,0,1
2365,165,12,B,G1S,21.875,4.375,1.875,17.5,0.25,2
2366,166,12,B,G2,16.36363636,6.363636364,9.090909091,10,0.636363636,0
2367,167,12,D,G1D,28.57142857,6.428571429,6.428571429,22.14285714,0.290322581,2
2368,168,12,B,G1D,15,0,5.714285714,15,0,0
2369,169,12,A,G1D,4.285714286,0.714285714,7.142857143,3.571428571,0.2,3
2370,170,12,C,G1D,27.14285714,1.428571429,7.857142857,25.71428571,0.055555556,1
2371,171,12,D,G3,36.52173913,1.904761905,8.695652174,34.61697723,0.055023923,1
2372,172,12,D,G1S,12.5,1.875,4.375,10.625,0.176470588,0
2373,173,12,D,G3,27.82608696,3.80952381,3.47826087,24.01656315,0.15862069,2
2374,174,12,A,G1D,13.57142857,4.285714286,5,9.285714286,0.461538462,0
2375,175,12,A,G3,31.30434783,8.571428571,9.565217391,22.73291925,0.37704918,2
2376,176,12,A,G2,30,9.090909091,7.272727273,20.90909091,0.434782609,2
2377,177,12,A,G2,18.18181818,0,7.272727273,18.18181818,0,2
2378,178,12,C,G3,26.95652174,0,2.608695652,26.95652174,0,1
2379,179,12,B,G1D,6.428571429,4.285714286,0.714285714,2.142857143,1,3
2380,180,12,A,G1D,22.14285714,2.857142857,4.285714286,19.28571429,0.148148148,2
2381,181,12,B,G3,8.695652174,9.523809524,9.565217391,12,0,0
2382,182,12,A,G1D,22.85714286,6.428571429,1.428571429,16.42857143,0.391304348,2
2383,183,12,A,G3,3.47826087,8.571428571,6.086956522,12,0,0
2384,184,12,B,G1D,24.28571429,6.428571429,0.714285714,17.85714286,0.36,2
2385,185,12,A,G3,20,0,8.695652174,20,0,2
2386,186,12,D,G1D,25.71428571,2.857142857,4.285714286,22.85714286,0.125,2
2387,187,12,C,G1D,7.857142857,7.142857143,5.714285714,0.714285714,1,3
2388,188,12,C,G2,7.272727273,8.181818182,10,11,0,0
2389,189,12,B,G1S,24.375,3.125,3.75,21.25,0.147058824,2
2390,190,12,D,G3,20,0,0.869565217,20,0,2
2391,191,12,C,G2,25.45454545,7.272727273,8.181818182,18.18181818,0.4,2
2392,192,12,C,G2,19.09090909,0.909090909,4.545454545,18.18181818,0.05,2
2393,193,12,D,G1D,14.28571429,0.714285714,1.428571429,13.57142857,0.052631579,0
2394,194,12,A,G2,21.81818182,0,0.909090909,21.81818182,0,2
2395,195,12,B,G2,4.545454545,8.181818182,8.181818182,11,0,0
2396,196,12,B,G1D,22.14285714,2.857142857,0.714285714,19.28571429,0.148148148,2
2397,197,12,D,G1D,19.28571429,7.857142857,3.571428571,11.42857143,0.6875,0
2398,198,12,A,G1S,15.625,3.125,1.875,12.5,0.25,0
2399,199,12,C,G1D,2.142857143,3.571428571,7.857142857,7,0,3
